scholarly_search_id,person_id,name_en,name_zh,search_type,url,purpose
SS0969,FM089,Molly Alicia Barth,莫莉・艾莉西亞・巴斯,google_scholar,https://scholar.google.com/scholar?q=%22Molly%20Alicia%20Barth%22%20flute,"Search Google Scholar for papers, citations and books."
SS0970,FM089,Molly Alicia Barth,莫莉・艾莉西亞・巴斯,crossref,https://search.crossref.org/?q=%22Molly%20Alicia%20Barth%22%20flute,Search Crossref for DOI-bearing publications.
SS0971,FM089,Molly Alicia Barth,莫莉・艾莉西亞・巴斯,semantic_scholar,https://www.semanticscholar.org/search?q=%22Molly%20Alicia%20Barth%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0972,FM089,Molly Alicia Barth,莫莉・艾莉西亞・巴斯,worldcat_books,https://search.worldcat.org/search?q=%22Molly%20Alicia%20Barth%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0973,FM089,Molly Alicia Barth,莫莉・艾莉西亞・巴斯,worldcat_dissertations,https://search.worldcat.org/search?q=%22Molly%20Alicia%20Barth%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0974,FM089,Molly Alicia Barth,莫莉・艾莉西亞・巴斯,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Molly%20Alicia%20Barth%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0975,FM089,Molly Alicia Barth,莫莉・艾莉西亞・巴斯,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Molly%20Alicia%20Barth%22%20flute,Search JSTOR for journals and book chapters.
SS0976,FM089,Molly Alicia Barth,莫莉・艾莉西亞・巴斯,project_muse,https://muse.jhu.edu/search?action=search&query=%22Molly%20Alicia%20Barth%22%20flute,Search Project MUSE for humanities scholarship.
SS0977,FM089,Molly Alicia Barth,莫莉・艾莉西亞・巴斯,proquest,https://www.proquest.com/search?query=%22Molly%20Alicia%20Barth%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0978,FM089,Molly Alicia Barth,莫莉・艾莉西亞・巴斯,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0979,FM089,Molly Alicia Barth,莫莉・艾莉西亞・巴斯,nfa_site,https://www.google.com/search?q=%22Molly%20Alicia%20Barth%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0980,FM090,Alberto Almarza,阿爾貝托・阿爾馬薩,google_scholar,https://scholar.google.com/scholar?q=%22Alberto%20Almarza%22%20flute,"Search Google Scholar for papers, citations and books."
SS0981,FM090,Alberto Almarza,阿爾貝托・阿爾馬薩,crossref,https://search.crossref.org/?q=%22Alberto%20Almarza%22%20flute,Search Crossref for DOI-bearing publications.
SS0982,FM090,Alberto Almarza,阿爾貝托・阿爾馬薩,semantic_scholar,https://www.semanticscholar.org/search?q=%22Alberto%20Almarza%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0983,FM090,Alberto Almarza,阿爾貝托・阿爾馬薩,worldcat_books,https://search.worldcat.org/search?q=%22Alberto%20Almarza%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0984,FM090,Alberto Almarza,阿爾貝托・阿爾馬薩,worldcat_dissertations,https://search.worldcat.org/search?q=%22Alberto%20Almarza%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0985,FM090,Alberto Almarza,阿爾貝托・阿爾馬薩,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Alberto%20Almarza%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0986,FM090,Alberto Almarza,阿爾貝托・阿爾馬薩,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Alberto%20Almarza%22%20flute,Search JSTOR for journals and book chapters.
SS0987,FM090,Alberto Almarza,阿爾貝托・阿爾馬薩,project_muse,https://muse.jhu.edu/search?action=search&query=%22Alberto%20Almarza%22%20flute,Search Project MUSE for humanities scholarship.
SS0988,FM090,Alberto Almarza,阿爾貝托・阿爾馬薩,proquest,https://www.proquest.com/search?query=%22Alberto%20Almarza%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0989,FM090,Alberto Almarza,阿爾貝托・阿爾馬薩,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0990,FM090,Alberto Almarza,阿爾貝托・阿爾馬薩,nfa_site,https://www.google.com/search?q=%22Alberto%20Almarza%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0991,FM091,Jasmine Choi,崔娜卿,google_scholar,https://scholar.google.com/scholar?q=%22Jasmine%20Choi%22%20flute,"Search Google Scholar for papers, citations and books."
SS0992,FM091,Jasmine Choi,崔娜卿,crossref,https://search.crossref.org/?q=%22Jasmine%20Choi%22%20flute,Search Crossref for DOI-bearing publications.
SS0993,FM091,Jasmine Choi,崔娜卿,semantic_scholar,https://www.semanticscholar.org/search?q=%22Jasmine%20Choi%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0994,FM091,Jasmine Choi,崔娜卿,worldcat_books,https://search.worldcat.org/search?q=%22Jasmine%20Choi%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0995,FM091,Jasmine Choi,崔娜卿,worldcat_dissertations,https://search.worldcat.org/search?q=%22Jasmine%20Choi%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0996,FM091,Jasmine Choi,崔娜卿,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Jasmine%20Choi%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0997,FM091,Jasmine Choi,崔娜卿,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Jasmine%20Choi%22%20flute,Search JSTOR for journals and book chapters.
SS0998,FM091,Jasmine Choi,崔娜卿,project_muse,https://muse.jhu.edu/search?action=search&query=%22Jasmine%20Choi%22%20flute,Search Project MUSE for humanities scholarship.
SS0999,FM091,Jasmine Choi,崔娜卿,proquest,https://www.proquest.com/search?query=%22Jasmine%20Choi%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS1000,FM091,Jasmine Choi,崔娜卿,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS1001,FM091,Jasmine Choi,崔娜卿,nfa_site,https://www.google.com/search?q=%22Jasmine%20Choi%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS1002,FM092,Shigenori Kudo,工藤重典,google_scholar,https://scholar.google.com/scholar?q=%22Shigenori%20Kudo%22%20flute,"Search Google Scholar for papers, citations and books."
SS1003,FM092,Shigenori Kudo,工藤重典,crossref,https://search.crossref.org/?q=%22Shigenori%20Kudo%22%20flute,Search Crossref for DOI-bearing publications.
SS1004,FM092,Shigenori Kudo,工藤重典,semantic_scholar,https://www.semanticscholar.org/search?q=%22Shigenori%20Kudo%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS1005,FM092,Shigenori Kudo,工藤重典,worldcat_books,https://search.worldcat.org/search?q=%22Shigenori%20Kudo%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS1006,FM092,Shigenori Kudo,工藤重典,worldcat_dissertations,https://search.worldcat.org/search?q=%22Shigenori%20Kudo%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS1007,FM092,Shigenori Kudo,工藤重典,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Shigenori%20Kudo%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS1008,FM092,Shigenori Kudo,工藤重典,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Shigenori%20Kudo%22%20flute,Search JSTOR for journals and book chapters.
SS1009,FM092,Shigenori Kudo,工藤重典,project_muse,https://muse.jhu.edu/search?action=search&query=%22Shigenori%20Kudo%22%20flute,Search Project MUSE for humanities scholarship.
SS1010,FM092,Shigenori Kudo,工藤重典,proquest,https://www.proquest.com/search?query=%22Shigenori%20Kudo%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS1011,FM092,Shigenori Kudo,工藤重典,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS1012,FM092,Shigenori Kudo,工藤重典,nfa_site,https://www.google.com/search?q=%22Shigenori%20Kudo%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS1013,FM093,Kazunori Seo,瀨尾和紀,google_scholar,https://scholar.google.com/scholar?q=%22Kazunori%20Seo%22%20flute,"Search Google Scholar for papers, citations and books."
SS1014,FM093,Kazunori Seo,瀨尾和紀,crossref,https://search.crossref.org/?q=%22Kazunori%20Seo%22%20flute,Search Crossref for DOI-bearing publications.
SS1015,FM093,Kazunori Seo,瀨尾和紀,semantic_scholar,https://www.semanticscholar.org/search?q=%22Kazunori%20Seo%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS1016,FM093,Kazunori Seo,瀨尾和紀,worldcat_books,https://search.worldcat.org/search?q=%22Kazunori%20Seo%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS1017,FM093,Kazunori Seo,瀨尾和紀,worldcat_dissertations,https://search.worldcat.org/search?q=%22Kazunori%20Seo%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS1018,FM093,Kazunori Seo,瀨尾和紀,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Kazunori%20Seo%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS1019,FM093,Kazunori Seo,瀨尾和紀,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Kazunori%20Seo%22%20flute,Search JSTOR for journals and book chapters.
SS1020,FM093,Kazunori Seo,瀨尾和紀,project_muse,https://muse.jhu.edu/search?action=search&query=%22Kazunori%20Seo%22%20flute,Search Project MUSE for humanities scholarship.
SS1021,FM093,Kazunori Seo,瀨尾和紀,proquest,https://www.proquest.com/search?query=%22Kazunori%20Seo%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS1022,FM093,Kazunori Seo,瀨尾和紀,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS1023,FM093,Kazunori Seo,瀨尾和紀,nfa_site,https://www.google.com/search?q=%22Kazunori%20Seo%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS1024,FM094,Seiya Ueno,上野星矢,google_scholar,https://scholar.google.com/scholar?q=%22Seiya%20Ueno%22%20flute,"Search Google Scholar for papers, citations and books."
SS1025,FM094,Seiya Ueno,上野星矢,crossref,https://search.crossref.org/?q=%22Seiya%20Ueno%22%20flute,Search Crossref for DOI-bearing publications.
SS1026,FM094,Seiya Ueno,上野星矢,semantic_scholar,https://www.semanticscholar.org/search?q=%22Seiya%20Ueno%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS1027,FM094,Seiya Ueno,上野星矢,worldcat_books,https://search.worldcat.org/search?q=%22Seiya%20Ueno%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS1028,FM094,Seiya Ueno,上野星矢,worldcat_dissertations,https://search.worldcat.org/search?q=%22Seiya%20Ueno%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS1029,FM094,Seiya Ueno,上野星矢,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Seiya%20Ueno%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS1030,FM094,Seiya Ueno,上野星矢,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Seiya%20Ueno%22%20flute,Search JSTOR for journals and book chapters.
SS1031,FM094,Seiya Ueno,上野星矢,project_muse,https://muse.jhu.edu/search?action=search&query=%22Seiya%20Ueno%22%20flute,Search Project MUSE for humanities scholarship.
SS1032,FM094,Seiya Ueno,上野星矢,proquest,https://www.proquest.com/search?query=%22Seiya%20Ueno%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS1033,FM094,Seiya Ueno,上野星矢,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS1034,FM094,Seiya Ueno,上野星矢,nfa_site,https://www.google.com/search?q=%22Seiya%20Ueno%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS1035,FM095,Yuki Koyama,小山裕幾,google_scholar,https://scholar.google.com/scholar?q=%22Yuki%20Koyama%22%20flute,"Search Google Scholar for papers, citations and books."
SS1036,FM095,Yuki Koyama,小山裕幾,crossref,https://search.crossref.org/?q=%22Yuki%20Koyama%22%20flute,Search Crossref for DOI-bearing publications.
SS1037,FM095,Yuki Koyama,小山裕幾,semantic_scholar,https://www.semanticscholar.org/search?q=%22Yuki%20Koyama%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS1038,FM095,Yuki Koyama,小山裕幾,worldcat_books,https://search.worldcat.org/search?q=%22Yuki%20Koyama%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS1039,FM095,Yuki Koyama,小山裕幾,worldcat_dissertations,https://search.worldcat.org/search?q=%22Yuki%20Koyama%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS1040,FM095,Yuki Koyama,小山裕幾,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Yuki%20Koyama%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS1041,FM095,Yuki Koyama,小山裕幾,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Yuki%20Koyama%22%20flute,Search JSTOR for journals and book chapters.
SS1042,FM095,Yuki Koyama,小山裕幾,project_muse,https://muse.jhu.edu/search?action=search&query=%22Yuki%20Koyama%22%20flute,Search Project MUSE for humanities scholarship.
SS1043,FM095,Yuki Koyama,小山裕幾,proquest,https://www.proquest.com/search?query=%22Yuki%20Koyama%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS1044,FM095,Yuki Koyama,小山裕幾,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS1045,FM095,Yuki Koyama,小山裕幾,nfa_site,https://www.google.com/search?q=%22Yuki%20Koyama%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS1046,FM096,Juliette Hurel,朱麗葉・于雷爾,google_scholar,https://scholar.google.com/scholar?q=%22Juliette%20Hurel%22%20flute,"Search Google Scholar for papers, citations and books."
SS1047,FM096,Juliette Hurel,朱麗葉・于雷爾,crossref,https://search.crossref.org/?q=%22Juliette%20Hurel%22%20flute,Search Crossref for DOI-bearing publications.
SS1048,FM096,Juliette Hurel,朱麗葉・于雷爾,semantic_scholar,https://www.semanticscholar.org/search?q=%22Juliette%20Hurel%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS1049,FM096,Juliette Hurel,朱麗葉・于雷爾,worldcat_books,https://search.worldcat.org/search?q=%22Juliette%20Hurel%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS1050,FM096,Juliette Hurel,朱麗葉・于雷爾,worldcat_dissertations,https://search.worldcat.org/search?q=%22Juliette%20Hurel%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS1051,FM096,Juliette Hurel,朱麗葉・于雷爾,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Juliette%20Hurel%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS1052,FM096,Juliette Hurel,朱麗葉・于雷爾,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Juliette%20Hurel%22%20flute,Search JSTOR for journals and book chapters.
